Regions/Towns,Regions/Towns,,Regions/Suburbs and Pcodes,Regions/Suburbs and Pcodes,Regions/Suburbs and Pcodes,,Regions/LGA,Regions/LGA,Regions/LGA,,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy
SA Government Region,Town,,SA Government Region,Suburb,Postcode,,SA Government Region,Short LGA name,Full LGA name,,SA Government Region,GCC name 2016,GCC code 2016,SA4 name 2016,SA4 code 2016,SA3 name 2016,SA3 Code 2016,SA2 name 2016,SA2 code 2016,SA1 code 2016,,SA Government Region,SA4 code 2011,SA3 name 2011,SA3 Code 2011,SA2 name 2011,SA2 code 2011,SA1 code 2011,,SA Government Region,Statistical Local Area - name,Statistical Local Area - code,CD code,,SA Government Region,Statistical Local Area - name,Statistical Local Area - code,CD code
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104426,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104719,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081007,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081607
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104427,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104720,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081008,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081608
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104428,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104721,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081009,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081609
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104429,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104722,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081010,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081610
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104430,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104723,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081101,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081611
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104431,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104724,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081102,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081612
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104432,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104725,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081103,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081613
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104433,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104726,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081104,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081701
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104434,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104727,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081105,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081702
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104435,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104728,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081106,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081703
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104436,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104729,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081107,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081704
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104437,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104730,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081108,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081705
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Paralowie,402041044,40204104438,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104731,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081109,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081706
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104601,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104732,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081110,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081707
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104602,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104733,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081111,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081708
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104604,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104734,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081112,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081709
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104605,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104735,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081113,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081710
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104606,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104736,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4081114,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081801
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104607,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104737,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081115,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081802
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104608,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104738,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081201,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081803
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104609,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104739,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081202,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081804
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104611,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104740,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081203,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081805
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104612,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104741,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081204,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081806
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104613,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104742,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081205,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081807
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104614,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104743,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081206,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081808
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104615,,Northern Adelaide,402,Salisbury,40204,Salisbury East,402041047,40204104744,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081207,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081809
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104616,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104801,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081208,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081810
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104617,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104802,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081209,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081811
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104618,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104803,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081210,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081812
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104619,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104804,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081301,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081813
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104620,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104805,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081302,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081901
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104621,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104806,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081303,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081902
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104622,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104807,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081304,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081903
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104625,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104808,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081305,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081904
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104626,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104809,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081306,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081905
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104627,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104810,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4081307,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081906
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104628,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104811,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081308,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081907
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104629,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104812,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081401,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081908
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104630,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104813,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081402,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081909
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104632,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104814,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081403,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081910
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104633,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104815,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081404,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082101
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104635,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104816,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081405,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082102
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104636,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104817,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081406,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082103
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104637,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104818,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081407,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082104
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104638,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104819,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081408,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082105
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104639,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104820,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081409,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082106
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104640,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104821,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081410,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082107
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104641,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104822,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081411,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082108
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104642,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104823,,Southern Adelaide,Onkaparinga (C) - North Coast,405205344,4081412,,Southern Adelaide,Onkaparinga (C) - Hackham,405205341,4082109
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104643,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104824,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081501,,Southern Adelaide,Onkaparinga (C) - Woodcroft,405205347,4082201
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104644,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104825,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081502,,Southern Adelaide,Onkaparinga (C) - Woodcroft,405205347,4082202
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104645,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104826,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081503,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4082203
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury,402041046,40204104646,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104827,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081504,,Southern Adelaide,Onkaparinga (C) - Woodcroft,405205347,4082204
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104701,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104828,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081505,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4082205
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104702,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104829,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081506,,Southern Adelaide,Onkaparinga (C) - Woodcroft,405205347,4082206
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104703,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104830,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081507,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4082207
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104704,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104831,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081508,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4082208
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104705,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104832,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081509,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4082209
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104706,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104833,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081510,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4082210
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104707,,Northern Adelaide,402,Salisbury,40204,Salisbury North,402041048,40204104834,,Southern Adelaide,Onkaparinga (C) - South Coast,405205346,4081511,,Southern Adelaide,Onkaparinga (C) - Woodcroft,405205347,4082211
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104708,,Northern Adelaide,402,Tea Tree Gully,40205,Golden Grove,402051049,40205104901,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081601,,Southern Adelaide,Onkaparinga (C) - Woodcroft,405205347,4082301
,,,,,,,,,,,Northern Adelaide,Greater Adelaide,4GADE,Adelaide - North,402,Salisbury,40204,Salisbury East,402041047,40204104709,,Northern Adelaide,402,Tea Tree Gully,40205,Golden Grove,402051049,40205104902,,Southern Adelaide,Onkaparinga (C) - Hills,405205342,4081602,,Southern Adelaide,Onkaparinga (C) - Morphett,405205343,4082302
